trades,win_rate,profit_factor,expectancy_r,max_drawdown_r,avg_trade_duration_min,avg_r,gross_profit_r,gross_loss_r,variant,set_name,setup,boundary,rr
40,32.5,0.907732293697212,-0.062280701754381426,-10.491228070175328,63.575,-0.062280701754381426,24.508771929824494,26.999999999999748,breakout_close|or30|end=11:30|rr=2.0|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,test,breakout_close,or30,2.0
79,37.9746835443038,1.1725874023078724,0.10704788244412239,-15.54321728691442,43.835443037974684,0.10704788244412239,57.456782713085204,48.99999999999954,breakout_close|or30|end=11:30|rr=2.0|atr=1.0|vol=0.8|vwap=1|ema=1|macro=not_both_against|band=1.2,train,breakout_close,or30,2.0
25,32.0,0.8534571723426191,-0.09964912280701886,-11.491228070175428,64.68,-0.09964912280701886,14.508771929824498,16.999999999999968,breakout_close|or30|end=11:30|rr=2.0|atr=1.0|vol=0.8|vwap=1|ema=1|macro=not_both_against|band=1.2,test,breakout_close,or30,2.0
116,37.06896551724138,1.1032824292600159,0.06421379334046423,-20.461866125760196,57.48275862068966,0.06421379334046423,79.56948968266559,72.12068965517176,breakout_close|or30|end=11:30|rr=2.0|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,train,breakout_close,or30,2.0
33,30.303030303030305,0.8695652173913115,-0.0909090909090849,-9.999999999999854,55.42424242424242,-0.0909090909090849,19.999999999999932,22.999999999999734,breakout_close|or30|end=11:30|rr=2.0|atr=1.0|vol=1.2|vwap=0|ema=0|macro=none|band=1.2,test,breakout_close,or30,2.0
65,38.46153846153847,1.1117372420666414,0.06876137973331758,-16.543217286914587,54.09230769230769,0.06876137973331758,44.46948968266546,39.99999999999982,breakout_close|or30|end=11:30|rr=2.0|atr=1.0|vol=1.2|vwap=1|ema=1|macro=not_both_against|band=1.2,train,breakout_close,or30,2.0
21,28.57142857142857,0.8000000000000015,-0.1428571428571412,-9.999999999999893,65.95238095238095,-0.1428571428571412,11.999999999999964,14.999999999999927,breakout_close|or30|end=11:30|rr=2.0|atr=1.0|vol=1.2|vwap=1|ema=1|macro=not_both_against|band=1.2,test,breakout_close,or30,2.0
119,42.857142857142854,1.1250000000000127,0.07142857142857777,-15.999999999999803,38.33613445378151,0.07142857142857777,76.50000000000011,67.99999999999933,breakout_retest|or15|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,train,breakout_retest,or15,1.5
32,37.5,0.9000000000000028,-0.062499999999998,-6.000000000000009,60.53125,-0.062499999999998,17.999999999999982,19.99999999999992,breakout_retest|or15|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=0|ema=0|macro=none|band=1.2,test,breakout_retest,or15,1.5
64,40.625,1.0263157894736976,0.015625000000007466,-15.999999999999751,36.28125,0.015625000000007466,39.000000000000064,37.99999999999957,breakout_retest|or15|end=10:30|rr=1.5|atr=1.0|vol=0.8|vwap=1|ema=1|macro=not_both_against|band=1.2,train,breakout_retest,or15,1.5
