Symbol,SpecId,Family,Parameters,Trades,WinRate,ProfitFactor,Expectancy,MaxDrawdown,DevelopmentScore
LT,37,opening_drive,"{""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""strength"": 0.35, ""target_r"": 2.0}",7,0.2857142857142857,0.5499804896519771,-0.0017453479686584232,-0.011317497842842639,-inf
LT,38,opening_drive,"{""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""strength"": 0.35, ""target_r"": 1.5}",5,0.2,0.14029283773031584,-0.004177891400825028,-0.016428152878611657,-inf
LT,39,opening_drive,"{""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""strength"": 0.35, ""target_r"": 2.0}",5,0.2,0.14029283773031584,-0.004177891400825028,-0.016428152878611657,-inf
LT,40,opening_drive,"{""position"": 0.7, ""rvol_cutoff"": 1.4765206940099522, ""rvol_name"": ""upper_quartile"", ""strength"": 0.35, ""target_r"": 1.5}",1,0.0,0.0,-0.007792348211810406,0.0,-inf
LT,41,opening_drive,"{""position"": 0.7, ""rvol_cutoff"": 1.4765206940099522, ""rvol_name"": ""upper_quartile"", ""strength"": 0.35, ""target_r"": 2.0}",1,0.0,0.0,-0.007792348211810406,0.0,-inf
LT,42,opening_drive,"{""position"": 0.8, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""strength"": 0.35, ""target_r"": 1.5}",5,0.4,1.0395615213472669,8.981706606221527e-05,-0.008491360973781226,-inf
LT,43,opening_drive,"{""position"": 0.8, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""strength"": 0.35, ""target_r"": 2.0}",5,0.4,1.3153463404047665,0.0007159351340407802,-0.008491360973781226,-inf
LT,44,opening_drive,"{""position"": 0.8, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""strength"": 0.35, ""target_r"": 1.5}",3,0.3333333333333333,0.40098710772355056,-0.0016974485177707601,-0.007114188937049737,-inf
LT,45,opening_drive,"{""position"": 0.8, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""strength"": 0.35, ""target_r"": 2.0}",3,0.3333333333333333,0.40098710772355056,-0.0016974485177707601,-0.007114188937049737,-inf
LT,46,opening_drive,"{""position"": 0.8, ""rvol_cutoff"": 1.4765206940099522, ""rvol_name"": ""upper_quartile"", ""strength"": 0.35, ""target_r"": 1.5}",0,,,,,-inf
LT,47,opening_drive,"{""position"": 0.8, ""rvol_cutoff"": 1.4765206940099522, ""rvol_name"": ""upper_quartile"", ""strength"": 0.35, ""target_r"": 2.0}",0,,,,,-inf
LT,48,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""strength"": 0.35, ""target_r"": 1.5}",2,0.5,2.457667999612275,0.0010109216918687278,0.0,-inf
LT,49,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""strength"": 0.35, ""target_r"": 2.0}",2,0.5,2.457667999612275,0.0010109216918687278,0.0,-inf
LT,50,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""strength"": 0.35, ""target_r"": 1.5}",2,0.5,2.457667999612275,0.0010109216918687278,0.0,-inf
LT,51,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""strength"": 0.35, ""target_r"": 2.0}",2,0.5,2.457667999612275,0.0010109216918687278,0.0,-inf
LT,52,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 1.4765206940099522, ""rvol_name"": ""upper_quartile"", ""strength"": 0.35, ""target_r"": 1.5}",0,,,,,-inf
LT,53,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 1.4765206940099522, ""rvol_name"": ""upper_quartile"", ""strength"": 0.35, ""target_r"": 2.0}",0,,,,,-inf
LT,54,opening_drive,"{""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""strength"": 0.5, ""target_r"": 1.5}",0,,,,,-inf
LT,55,opening_drive,"{""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""strength"": 0.5, ""target_r"": 2.0}",0,,,,,-inf
LT,56,opening_drive,"{""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""strength"": 0.5, ""target_r"": 1.5}",0,,,,,-inf
LT,57,opening_drive,"{""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""strength"": 0.5, ""target_r"": 2.0}",0,,,,,-inf
